COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2012_SALDOTOTAL,2012_SALDOTOTAL_HOMBRES,2012_SALDOTOTAL_MUJERES,2012_SALDOEXT_TOTAL,2012_SALDOEXT_HOMBRES,2012_SALDOEXT_MUJERES,2012_SALDOTOTAL_MENORES,2012_SALDOTOTAL_ESTUDIANTES,2012_SALDOTOTAL_TRABAJADORES,2012_SALDOTOTAL_MADUREZ1,2012_SALDOTOTAL_MADUREZ2,2012_SALDOTOTAL_JUBILADOS,2012_SALDOHOMBRES_MENORES,2012_SALDOHOMBRES_ESTUDIANTES,2012_SALDOHOMBRES_TRABAJADORES,2012_SALDOHOMBRES_MADUREZ1,2012_SALDOHOMBRES_MADUREZ2,2012_SALDOHOMBRES_JUBILADOS,2012_SALDOMUJERES_MENORES,2012_SALDOMUJERES_ESTUDIANTES,2012_SALDOMUJERES_TRABAJADORES,2012_SALDOMUJERES_MADUREZ1,2012_SALDOMUJERES_MADUREZ2,2012_SALDOMUJERES_JUBILADOS,2012_SALDOEXT_MENORES,2012_SALDOEXT_ESTUDIANTES,2012_SALDOEXT_TRABAJADORES,2012_SALDOEXT_MADUREZ1,2012_SALDOEXT_MADUREZ2,2012_SALDOEXT_JUBILADOS,2012_SALDOEXT_HOMBRES_MENORES,2012_SALDOEXT_HOMBRES_ESTUDIANTES,2012_SALDOEXT_HOMBRES_TRABAJADORES,2012_SALDOEXT_HOMBRES_MADUREZ1,2012_SALDOEXT_HOMBRES_MADUREZ2,2012_SALDOEXT_HOMBRES_JUBILADOS,2012_SALDOEXT_MUJERES_MENORES,2012_SALDOEXT_MUJERES_ESTUDIANTES,2012_SALDOEXT_MUJERES_TRABAJADORES,2012_SALDOEXT_MUJERES_MADUREZ1,2012_SALDOEXT_MUJERES_MADUREZ2,2012_SALDOEXT_MUJERES_JUBILADOS
1,1013,Barrundia,590,5,9,-4,-7,-4,-3,-11,3,6,3,-1,3,-5,1,4,5,1,2,-6,2,2,-2,-2,1,-2,0,0,-3,0,-2,-1,0,0,-2,0,-1,-1,0,0,-1,0,-1
1,1014,Berantevilla,422,6,7,-1,2,1,1,3,-1,12,1,-8,0,0,0,8,3,-5,1,3,-1,4,-2,-3,-1,0,0,3,0,-1,0,0,0,2,0,-1,0,0,0,1,0,0,0
1,1016,Bernedo,544,2,5,-3,0,-1,1,1,4,-5,2,0,-2,1,3,-1,3,-2,0,0,1,-4,-1,2,-2,0,0,1,1,-2,0,0,0,0,1,-2,0,0,0,1,0,0,0
1,1017,Campezo/Kanpezu,1062,-1,3,-4,-15,-6,-9,3,2,-1,-3,1,-3,4,2,-2,-4,3,0,-1,0,1,1,-2,-3,-5,-1,-2,-3,-2,-2,-1,0,-2,-2,0,-1,-4,-1,0,-1,-2,-1
1,1022,Elciego,905,11,2,9,-23,-12,-11,5,-1,9,-3,0,1,4,-3,-1,1,0,2,1,2,10,-4,0,-1,-1,-4,-10,-4,-3,-1,-1,-3,-5,-1,-2,0,0,-1,-5,-3,-1,-1
1,1023,Elvillar/Bilar,356,-11,-6,-5,-2,-3,1,-5,-5,-5,3,1,0,-2,-3,-4,3,0,0,-3,-2,-1,0,1,0,0,-2,0,0,0,0,0,-2,-1,0,0,0,0,0,1,0,0,0
1,1046,Erriberagoitia/Ribera Alta,515,-29,-15,-14,-2,-2,0,-4,-6,1,-5,-6,-10,-3,0,2,-5,-6,-3,-1,-6,-1,0,0,-7,0,1,-1,-2,0,0,0,1,-1,-2,0,0,0,0,0,0,0,0
1,1901,Iruña Oka/Iruña de Oca,1674,-1,2,-3,-13,-4,-9,7,1,-15,5,-3,3,2,3,-6,3,2,-1,5,-2,-9,2,-5,4,-2,-2,-7,-2,-2,1,0,0,-3,-2,0,0,-2,-2,-4,0,-2,1
1,1028,Labastida/Bastida,1195,-36,-23,-13,1,-1,2,-2,-4,-5,-12,-11,-1,-3,-3,-2,-7,-7,0,1,-1,-3,-5,-4,-1,1,0,3,-1,-2,0,1,0,0,-1,-1,0,0,0,3,0,-1,0
1,1031,Laguardia,1409,-1,0,-1,7,5,2,2,9,2,-4,-2,-6,1,7,-1,-4,2,-5,1,2,3,0,-4,-1,2,2,2,-1,1,0,1,1,1,0,1,0,1,1,1,-1,0,0
1,1033,Lapuebla de Labarca,872,-8,-3,-5,-5,-4,-1,2,-3,0,1,-5,-3,1,-2,-1,1,-2,0,1,-1,1,0,-3,-3,-1,1,-1,-1,-2,0,-1,0,1,-2,-2,0,0,1,-2,1,0,0
1,1036,Laudio/Llodio,19632,3,-9,12,10,0,10,12,-6,-16,-4,5,12,4,3,-21,5,0,2,8,-9,5,-9,5,10,6,7,-9,-4,7,1,4,6,-10,-4,3,0,2,1,1,0,4,1
1,1058,Legutio,1333,-7,-7,0,4,-4,8,-9,2,5,0,-4,-1,-8,0,7,-3,-1,-2,-1,2,-2,3,-3,1,1,1,1,2,-2,1,-1,-1,-3,1,-1,1,2,2,4,1,-1,0
1,1034,Leza,196,-1,0,-1,-4,-2,-2,0,0,0,-1,0,0,-1,-1,-1,1,1,1,1,1,1,-2,-1,-1,-3,-1,-1,0,1,0,-1,-1,-1,1,0,0,-2,0,0,-1,1,0
1,1041,Navaridas,215,11,12,-1,16,16,0,-2,-1,5,6,3,0,-2,1,5,5,3,0,0,-2,0,1,0,0,1,-1,7,6,3,0,1,1,5,6,3,0,0,-2,2,0,0,0
1,1042,Okondo,831,-10,-3,-7,-3,-3,0,-6,2,-3,-3,1,0,-4,2,2,-4,2,0,-2,0,-5,1,-1,0,0,0,-2,0,-1,0,0,0,-2,-1,0,0,0,0,0,1,-1,0
1,1043,Oyón-Oion,2286,-5,9,-14,-10,-9,-1,-11,4,9,-5,4,-11,-5,-1,15,-5,4,-3,-6,5,-6,0,0,-8,-1,4,-4,-3,-5,-2,0,2,-5,-3,-3,-1,-1,2,1,0,-2,-1
1,1047,Ribera Baja/Erribera Beitia,493,1,3,-2,-1,2,-3,9,-5,1,-8,-1,4,5,-1,1,0,0,-2,4,-4,0,-8,-1,6,2,-1,0,-2,-1,0,2,1,1,-1,-1,0,0,-2,-1,-1,0,0
1,1051,Salvatierra/Agurain,3933,7,23,-16,45,26,19,5,2,9,-14,-3,12,3,1,12,0,3,7,2,1,-3,-14,-6,5,11,12,15,6,-1,2,5,4,11,7,-2,1,6,8,4,-1,1,1
1,1052,Samaniego,306,-2,-2,0,-6,-4,-2,1,-1,0,-2,1,-1,0,-1,0,-1,1,-1,1,0,0,-1,0,0,0,-3,-2,-1,0,0,0,-2,-1,-1,0,0,0,-1,-1,0,0,0
1,1054,Urkabustaiz,840,-62,-33,-29,-12,-6,-6,-21,-1,-14,-19,-2,-2,-13,2,-8,-12,-2,1,-8,-3,-6,-7,0,-3,0,-3,0,-7,-2,0,1,0,-1,-6,0,0,-1,-3,1,-1,-2,0
1,1055,Valdegovía/Gaubea,925,-8,-6,-2,8,2,6,2,3,-7,11,-10,-7,1,0,-3,8,-6,-6,1,3,-4,3,-4,-1,4,2,0,0,2,0,3,0,-2,-1,2,0,1,2,2,1,0,0
1,1057,Villabuena de Álava/Eskuernaga,336,-4,-1,-3,-3,-1,-2,-3,0,1,1,1,-3,-1,0,1,2,0,-2,-2,0,0,-1,1,-1,-2,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0
1,1059,Vitoria-Gasteiz,217154,-508,-680,172,-1602,-1196,-406,140,-10,-385,-370,-41,151,96,-75,-382,-355,-32,56,44,65,-3,-15,-9,95,22,-140,-786,-514,-172,-22,47,-123,-612,-409,-93,-12,-25,-17,-174,-105,-79,-10
1,1062,Zambrana,370,-2,-3,1,7,4,3,-4,4,-2,5,-5,-1,-5,4,-1,3,-3,-1,1,0,-1,2,-2,0,0,3,2,2,0,0,0,2,1,1,0,0,0,1,1,1,0,0
1,1018,Zigoitia,1198,2,-7,9,2,-1,3,8,1,-13,16,-11,-1,6,-1,-11,6,-4,-2,2,2,-2,10,-7,1,0,2,2,-2,-1,1,0,1,0,-3,0,1,0,1,2,1,-1,0
1,1063,Zuia,1637,8,8,0,-14,-8,-6,12,-5,1,8,-9,-3,8,0,-6,7,-1,-1,4,-5,7,1,-8,-2,-4,-3,2,-4,-5,0,-1,-1,1,-4,-3,0,-3,-2,1,0,-2,0
2,2002,Alatoz,684,5,0,5,4,1,3,-1,4,-2,2,0,2,-1,1,-1,0,0,1,0,3,-1,2,0,1,1,2,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
2,2003,Albacete,147527,0,-97,97,-294,-237,-57,167,-1,-188,-55,4,75,93,-29,-150,-44,-6,40,74,28,-38,-11,10,35,46,7,-238,-120,10,-8,41,-6,-183,-89,-4,-1,5,13,-55,-31,14,-7
2,2005,Alborea,813,-17,-9,-8,-7,-7,0,-1,-1,-6,-5,-1,-3,0,-1,-4,-1,0,-3,-1,0,-2,-4,-1,0,1,-1,-6,-3,2,0,1,-1,-5,-2,0,0,0,0,-1,-1,2,0
2,2007,Alcalá del Júcar,1525,12,10,2,3,1,2,1,-1,9,-1,10,-7,2,-1,6,-1,6,-3,-1,0,3,0,4,-4,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2,2009,Almansa,23612,-116,-73,-43,-48,-39,-9,-15,-4,-31,-36,-30,-5,-7,-2,-22,-23,-17,-5,-8,-2,-9,-13,-13,0,-3,4,-18,-24,-6,-3,-2,0,-14,-18,-6,-1,-1,4,-4,-6,0,-2
2,2010,Alpera,2334,-3,4,-7,5,3,2,4,1,1,-4,0,-3,0,4,2,-1,1,-2,4,-3,-1,-3,-1,-1,1,3,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
2,2015,Barrax,1952,-36,-16,-20,3,2,1,-9,-6,-12,-4,0,-4,-4,-5,-2,-4,1,-2,-5,-1,-10,0,-1,-2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2,2016,Bienservida,907,-6,0,-6,2,1,1,5,-2,-1,-5,0,-3,2,0,-2,-2,2,0,3,-2,1,-3,-2,-3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2018,Bonete,1222,-11,-7,-4,-1,-1,0,-7,1,-8,1,2,-2,-7,0,1,-1,2,-3,0,1,-9,2,0,1,-3,0,1,-2,2,0,-1,0,0,-2,1,0,-2,0,1,0,1,0
2,2019,"Bonillo, El",3278,-33,-16,-17,-6,-3,-3,-7,-7,-13,2,-2,-7,-2,-1,-8,0,-1,-5,-5,-6,-5,2,-1,-2,-3,-2,-2,1,-1,1,-2,0,-1,0,0,0,-1,-2,-1,1,-1,1
2,2020,Carcelén,664,-30,-10,-20,0,-1,1,0,-1,-7,-12,-5,-5,1,1,-3,-4,-3,-2,-1,-2,-4,-8,-2,-3,0,1,0,0,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0
2,2021,Casas de Juan Núñez,1267,-19,-16,-3,16,4,12,-5,-1,-1,-4,-7,1,-3,-1,-3,-4,-5,1,-2,0,2,0,-2,0,10,5,0,0,1,0,5,0,-2,0,1,0,5,5,2,0,0,0
2,2023,Casas de Ves,909,-8,-2,-6,5,2,3,1,-2,5,-4,-7,-3,1,0,4,-1,-6,-1,0,-2,1,-3,-1,-2,1,1,1,0,0,1,1,0,1,-1,0,1,0,1,0,1,0,0
2,2024,Casas-Ibáñez,4097,-24,3,-27,-14,-8,-6,7,-6,-3,-12,0,-12,5,3,-2,-6,2,0,2,-9,-1,-6,-2,-12,1,-4,-4,-6,-3,0,3,-3,-5,-2,-2,0,-2,-1,1,-4,-1,0
2,2025,Caudete,8909,-62,-14,-48,6,0,6,-12,-6,-12,-22,-3,-6,-1,0,9,-13,-4,-2,-11,-6,-21,-9,1,-4,-2,3,6,-4,3,-1,1,0,0,-3,2,0,-3,3,6,-1,1,-1
2,2026,Cenizate,1070,-15,-16,1,2,0,2,-3,4,-9,-7,2,-2,-2,0,-7,-6,1,-2,-1,4,-2,-1,1,0,-1,4,-1,-2,2,0,0,2,-1,-2,1,0,-1,2,0,0,1,0
2,2029,Chinchilla de Monte-Aragón,3227,44,31,13,13,8,5,8,0,20,14,3,-5,8,0,14,7,0,0,0,0,6,7,3,-5,1,4,4,4,-1,1,0,4,3,1,-1,1,1,0,1,3,0,0
2,2030,Elche de la Sierra,3936,-22,3,-25,-9,-4,-5,11,-5,-13,-4,6,-17,12,0,-5,-2,2,-4,-1,-5,-8,-2,4,-13,4,-2,-7,-1,-3,0,3,-1,-4,-1,-1,0,1,-1,-3,0,-2,0
2,2033,Fuente-Álamo,2483,-1,-1,0,-9,-5,-4,14,-5,-7,-3,-2,1,5,-1,-8,1,2,0,9,-4,1,-4,-4,1,2,-1,-4,-6,-1,1,2,1,-3,-5,-1,1,0,-2,-1,-1,0,0
2,2034,Fuentealbilla,1803,-36,-18,-18,-12,-4,-8,-4,-7,-12,-9,0,-4,-2,-2,-10,-4,-1,1,-2,-5,-2,-5,1,-5,-2,-2,-2,-5,-1,0,-1,-1,-2,-1,0,1,-1,-1,0,-4,-1,-1
2,2035,"Gineta, La",2064,-16,-11,-5,-3,-2,-1,-3,0,-4,-13,3,0,1,-5,2,-9,3,-2,-4,5,-6,-4,0,2,1,1,1,-3,-1,-2,1,-1,1,-2,0,-1,0,2,0,-1,-1,-1
2,2037,Hellín,26205,-84,-78,-6,71,27,44,-2,-41,-31,-44,21,14,-11,-19,-30,-27,7,7,9,-22,-1,-17,14,7,6,16,17,16,12,3,8,6,4,6,1,2,-2,10,13,10,11,1
2,2038,"Herrera, La",402,-3,-3,0,3,1,2,2,0,-1,-1,-1,-2,0,-1,0,-1,0,-1,2,1,-1,0,-1,-1,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
2,2040,Hoya-Gonzalo,762,-12,-6,-6,2,1,1,1,-3,-2,-2,-3,-3,0,-1,0,-1,-1,-3,1,-2,-2,-1,-2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,2042,Letur,1370,-25,-16,-9,-5,-2,-3,-5,2,-3,-4,-9,-7,-2,-1,2,-3,-6,-7,-3,3,-5,-1,-3,0,-1,0,-1,-1,-2,0,0,0,-1,0,-1,0,-1,0,0,-1,-1,0
2,2043,Lezuza,1793,-8,-7,-1,-1,-1,0,1,-1,4,-10,3,-5,-2,0,1,-8,1,1,3,-1,3,-2,2,-6,0,1,1,-2,-1,0,0,0,1,-1,-1,0,0,1,0,-1,0,0
2,2045,Madrigueras,4536,-36,-16,-20,-3,0,-3,-8,-12,-15,2,-4,2,0,-5,-11,2,-3,1,-8,-7,-4,0,-1,1,0,3,-4,-2,0,0,0,2,-2,-1,0,1,0,1,-2,-1,0,-1
2,2048,Minaya,1789,-35,-13,-22,11,8,3,-7,-7,-7,-7,0,-7,-3,-3,2,-6,1,-4,-4,-4,-9,-1,-1,-3,1,1,4,5,0,0,0,1,4,3,0,0,1,0,0,2,0,0
2,2051,Montealegre del Castillo,2144,-27,-17,-10,-17,-8,-9,-17,-9,-11,0,-2,10,-8,-3,-8,1,-4,5,-9,-6,-3,-1,2,5,-12,-1,-4,-1,0,0,-5,-1,-1,-1,0,0,-7,0,-3,0,0,0
2,2052,Motilleja,511,-10,-1,-9,-2,-1,-1,-3,3,-5,-3,0,-1,-1,2,0,0,0,-1,-2,1,-5,-3,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0
2,2056,Ontur,2431,-14,-6,-8,2,0,2,5,-8,-9,3,-5,0,2,-6,-2,3,-3,0,3,-2,-7,0,-2,0,2,0,2,-1,-1,0,1,-1,1,0,-1,0,1,1,1,-1,0,0
2,2057,Ossa de Montiel,2791,-34,-15,-19,5,1,4,-2,-4,-10,-9,0,-7,5,-1,-5,-8,0,-4,-7,-3,-5,-1,0,-3,1,4,1,-1,0,0,1,1,0,-1,0,0,0,3,1,0,0,0
2,2060,Peñas de San Pedro,1224,29,19,10,2,1,1,6,3,2,6,13,-1,4,-1,6,0,10,0,2,4,-4,6,3,-1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2,2061,Pétrola,915,-18,-14,-4,5,1,4,4,-1,-11,-6,-3,-1,0,-2,-7,-5,-1,1,4,1,-4,-1,-2,-2,6,-1,0,0,0,0,2,-1,0,0,0,0,4,0,0,0,0,0
2,2062,Povedilla,719,-12,-8,-4,1,-1,2,-4,-7,-2,0,4,-3,-2,-3,-2,-2,4,-3,-2,-4,0,2,0,0,0,-1,1,1,0,0,0,-1,0,0,0,0,0,0,1,1,0,0
2,2901,Pozo Cañada,0,-21,-9,-12,8,5,3,-8,-12,2,-1,-1,-1,-9,-6,5,0,0,1,1,-6,-3,-1,-1,-2,3,0,4,1,0,0,3,0,2,0,0,0,0,0,2,1,0,0
2,2063,Pozohondo,1847,-2,1,-3,4,2,2,9,2,-2,1,2,-16,6,1,-3,1,2,-6,3,1,1,0,0,-10,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
2,2064,Pozo-Lorente,549,-8,-5,-3,3,2,1,0,1,-5,0,-3,0,1,0,-3,-2,0,-1,-1,1,-2,2,-3,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1
2,2067,Riópar,1473,23,13,10,0,1,-1,9,0,3,10,-2,4,4,0,5,3,-3,4,5,0,-2,7,1,0,1,0,-1,0,0,0,0,0,0,0,1,0,1,0,-1,0,-1,0
2,2069,"Roda, La",13627,-12,-14,2,-20,-26,6,3,6,-29,6,-8,8,-2,5,-13,-2,-5,3,5,1,-16,8,-3,5,-4,7,-13,-1,-8,-4,-6,-1,-12,-3,-3,-3,2,8,-1,2,-5,-1
2,2070,Salobre,618,9,5,4,7,2,5,1,-3,-2,3,-2,11,-1,-1,-1,3,-1,6,2,-2,-1,0,-1,5,2,2,1,2,0,0,1,0,0,1,0,0,1,2,1,1,0,0
2,2071,San Pedro,1336,-37,-19,-18,1,0,1,-8,-7,-8,-4,-4,-5,-3,-5,-3,-3,-2,-2,-5,-2,-5,-1,-2,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2072,Socovos,2035,-24,-9,-15,3,1,2,-15,-5,-7,-2,-3,6,-8,-2,-3,1,2,1,-7,-3,-4,-3,-5,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1
2,2073,Tarazona de la Mancha,6012,-51,-28,-23,-27,-24,-3,3,-11,-16,-17,-12,-1,1,-3,-12,-6,-10,1,2,-8,-4,-11,-2,-2,4,-2,-18,-8,-4,0,4,0,-19,-6,-3,0,0,-2,1,-2,-1,0
2,2074,Tobarra,7469,-75,-52,-23,-17,-14,-3,-15,-21,-14,-23,-2,-2,-8,-16,-8,-18,-4,0,-7,-5,-6,-5,2,-2,-4,-5,-4,-2,-5,2,-1,-5,-2,-3,-5,1,-3,0,-2,1,0,1
2,2079,Villamalea,3476,2,-10,12,19,9,10,1,2,-7,3,1,0,-5,4,-6,0,-2,0,6,-2,-1,3,3,0,6,5,3,4,1,0,4,3,1,1,0,0,2,2,2,3,1,0
2,2080,Villapalacios,844,-15,-3,-12,7,3,4,-2,0,-4,1,1,-12,-1,0,0,-1,2,-4,-1,0,-4,2,-1,-8,2,2,1,1,1,0,1,0,1,0,1,0,1,2,0,1,0,0
2,2081,Villarrobledo,22197,-50,-7,-43,1,-6,7,1,24,-49,12,-28,-9,2,12,-18,7,-14,1,-1,12,-31,5,-14,-10,-1,18,-1,-3,-12,-2,1,3,-2,-1,-7,-1,-2,15,1,-2,-5,-1
2,2082,Villatoya,197,-7,-7,0,-4,-4,0,-1,-1,-1,-1,-3,0,-2,-2,-1,0,-2,0,1,1,0,-1,-1,0,0,-1,-1,0,-2,0,-1,-1,-1,0,-1,0,1,0,0,0,-1,0
2,2086,Yeste,4444,-46,-23,-23,0,-1,1,0,-6,-17,-1,-8,-14,-1,-7,-6,2,-4,-7,1,1,-11,-3,-4,-7,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
3,3001,Adsubia,558,6,1,5,18,11,7,1,2,1,-4,5,1,0,1,-1,-2,2,1,1,1,2,-2,3,0,1,1,0,4,9,3,0,1,0,4,5,1,1,0,0,0,4,2
3,3002,Agost,4053,16,3,13,5,-3,8,11,-2,14,-8,2,-2,7,-1,5,-4,-3,-1,4,-1,9,-4,5,-1,4,-1,-2,1,3,0,2,-2,-2,1,-1,-1,2,1,0,0,4,1
3,3003,Agres,649,-5,2,-7,-2,-2,0,-2,0,-3,1,1,-2,-1,4,-2,1,0,0,-1,-4,-1,0,1,-2,-2,0,0,-1,1,0,-1,0,0,-1,0,0,-1,0,0,0,1,0
3,3004,Aigües,579,-29,-9,-20,-6,1,-7,-5,-2,-8,-8,-5,-1,-5,0,-3,2,-5,2,0,-2,-5,-10,0,-3,1,-1,-4,0,-1,-1,0,-1,-1,3,-1,1,1,0,-3,-3,0,-2
3,3005,Albatera,8661,17,2,15,-6,-10,4,11,-16,20,4,8,-13,9,-11,12,-2,2,-9,2,-5,8,6,6,-4,-13,4,-1,1,9,-6,-4,4,-7,-1,3,-5,-9,0,6,2,6,-1
3,3006,Alcalalí,941,-30,-21,-9,-54,-27,-27,5,-7,5,-4,-3,-27,1,-6,1,-3,-1,-13,4,-1,4,-1,-2,-14,-7,-3,-1,-11,-9,-23,-2,-2,-1,-6,-4,-12,-5,-1,0,-5,-5,-11
3,3007,Alcocer de Planes,123,9,5,4,2,2,0,-1,1,-1,4,3,3,-1,1,0,2,1,2,0,0,-1,2,2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-1,0
3,3009,Alcoy/Alcoi,60476,-65,-57,-8,68,36,32,13,35,-51,-21,-40,2,-5,19,-50,-9,-18,3,18,16,-1,-12,-22,-1,1,57,5,5,-1,0,5,34,-1,-1,-3,1,-4,23,6,6,2,-1
3,3010,Alfafara,388,6,2,4,1,-1,2,4,0,1,1,0,0,2,0,1,-1,0,0,2,0,0,2,0,0,1,0,1,-1,0,0,0,0,0,-1,0,0,1,0,1,0,0,0
3,3011,"Alfàs del Pi, l'",13226,73,20,53,-50,-25,-25,37,42,-6,5,22,-33,21,23,-17,-3,8,-15,16,19,11,8,14,-18,0,12,-29,-7,5,-35,5,7,-21,-9,3,-13,-5,5,-8,2,2,-22
3,3012,Algorfa,1220,178,91,87,139,70,69,20,2,36,30,71,17,12,-1,16,15,34,13,8,3,20,15,37,4,15,2,15,31,59,15,6,2,8,15,27,10,9,0,7,16,32,5
3,3013,Algueña,1459,0,2,-2,1,1,0,-3,3,3,-9,4,1,-2,1,0,0,3,-1,-1,2,3,-9,1,2,0,1,-2,1,1,0,0,0,-1,1,1,0,0,1,-1,0,0,0
3,3014,Alicante/Alacant,272432,303,234,69,1018,465,553,136,222,-86,62,110,-177,74,108,-5,14,58,-35,62,114,-81,48,52,-142,293,315,56,141,134,36,135,140,24,47,80,21,158,175,32,94,54,15
3,3015,Almoradí,13606,11,-21,32,-50,-39,-11,11,-11,-7,-33,34,19,-11,-7,1,-30,17,12,22,-4,-8,-3,17,7,-30,1,-29,-19,20,3,-14,0,-22,-16,11,0,-16,1,-7,-3,9,3
3,3016,Almudaina,111,1,0,1,-2,-1,-1,-1,1,-1,-1,1,2,-1,1,-1,-1,1,1,0,0,0,0,0,1,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
3,3018,Altea,14711,98,4,94,104,27,77,20,-9,-31,43,72,4,2,-25,-36,20,44,2,18,16,5,23,28,2,15,24,1,19,43,-1,1,-3,-11,9,28,2,14,27,12,10,15,-3
